Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report,Touches,Tkl,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att.1
31-03-2021,Wed,WCQ,First round,Away,W 4–0,dk Denmark,at Austria,N,,36,2,0,0,0,2,2,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
31-03-2021,Wed,WCQ,First round,Away,W 4–0,dk Denmark,at Austria,N,,14,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
31-03-2021,Wed,WCQ,First round,Away,W 4–0,dk Denmark,at Austria,Y,DM,76,0,2,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
31-03-2021,Wed,WCQ,First round,Away,W 4–0,dk Denmark,at Austria,Y,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
31-03-2021,Wed,WCQ,First round,Away,W 4–0,dk Denmark,at Austria,Y,AM,90,0,0,0,0,1,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
31-03-2021,Wed,WCQ,First round,Away,W 4–0,dk Denmark,at Austria,Y,LB,90,1,0,0,0,2,2,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
31-03-2021,Wed,WCQ,First round,Away,W 4–0,dk Denmark,at Austria,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-03-2021,Wed,WCQ,First round,Away,W 4–0,dk Denmark,at Austria,Y,DM,76,0,1,0,0,2,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
31-03-2021,Wed,WCQ,First round,Away,W 4–0,dk Denmark,at Austria,Y*,CB,90,0,0,0,0,0,0,0,0,,,,,,3,,,,Match Report,,,,,,,,,,,,,,
31-03-2021,Wed,WCQ,First round,Away,W 4–0,dk Denmark,at Austria,Y,CB,90,0,0,0,0,0,0,0,0,,,,,,3,,,,Match Report,,,,,,,,,,,,,,
09-04-2021,Sat,WCQ,First round,Away,W 1–0,dk Denmark,fo Faroe Islands,N,,45,0,0,0,0,1,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-04-2021,Sat,WCQ,First round,Away,W 1–0,dk Denmark,fo Faroe Islands,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-04-2021,Sat,WCQ,First round,Away,W 1–0,dk Denmark,fo Faroe Islands,N,,38,0,0,0,0,1,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-04-2021,Sat,WCQ,First round,Away,W 1–0,dk Denmark,fo Faroe Islands,Y,CB,90,0,0,0,0,2,1,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
09-04-2021,Sat,WCQ,First round,Away,W 1–0,dk Denmark,fo Faroe Islands,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-04-2021,Sat,WCQ,First round,Away,W 1–0,dk Denmark,fo Faroe Islands,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-04-2021,Sat,WCQ,First round,Away,W 1–0,dk Denmark,fo Faroe Islands,Y,CM,88,0,1,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-04-2021,Sat,WCQ,First round,Away,W 1–0,dk Denmark,fo Faroe Islands,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-04-2021,Sat,WCQ,First round,Away,W 1–0,dk Denmark,fo Faroe Islands,N,,45,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
09-04-2021,Sat,WCQ,First round,Away,W 1–0,dk Denmark,fo Faroe Islands,Y,LM,90,0,0,0,0,0,0,0,0,,,,,,2,,,,Match Report,,,,,,,,,,,,,,
09-04-2021,Sat,WCQ,First round,Away,W 1–0,dk Denmark,fo Faroe Islands,Y*,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-04-2021,Sat,WCQ,First round,Away,W 1–0,dk Denmark,fo Faroe Islands,Y,CB,90,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,,,Match Report,,,,,,,,,,,,,,
09-04-2021,Sat,WCQ,First round,Away,W 1–0,dk Denmark,fo Faroe Islands,N,,2,0,0,0,0,0,0,1,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-06-2021,Sun,Friendlies (M),Friendlies (M),Home,W 2–0,dk Denmark,ba Bosnia & Herz'na,Y,CM,90,0,1,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
06-06-2021,Sun,Friendlies (M),Friendlies (M),Home,W 2–0,dk Denmark,ba Bosnia & Herz'na,Y,GK,90,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
06-06-2021,Sun,Friendlies (M),Friendlies (M),Home,W 2–0,dk Denmark,ba Bosnia & Herz'na,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
06-06-2021,Sun,Friendlies (M),Friendlies (M),Home,W 2–0,dk Denmark,ba Bosnia & Herz'na,N,,32,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
06-06-2021,Sun,Friendlies (M),Friendlies (M),Home,W 2–0,dk Denmark,ba Bosnia & Herz'na,Y,CM,58,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
06-06-2021,Sun,Friendlies (M),Friendlies (M),Home,W 2–0,dk Denmark,ba Bosnia & Herz'na,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-06-2021,Sun,Friendlies (M),Friendlies (M),Home,W 2–0,dk Denmark,ba Bosnia & Herz'na,Y,FW,45,1,0,0,0,,,1,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
06-06-2021,Sun,Friendlies (M),Friendlies (M),Home,W 2–0,dk Denmark,ba Bosnia & Herz'na,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
06-06-2021,Sun,Friendlies (M),Friendlies (M),Home,W 2–0,dk Denmark,ba Bosnia & Herz'na,N,,45,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
06-06-2021,Sun,Friendlies (M),Friendlies (M),Home,W 2–0,dk Denmark,ba Bosnia & Herz'na,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-06-2021,Sun,Friendlies (M),Friendlies (M),Home,W 2–0,dk Denmark,ba Bosnia & Herz'na,N,,21,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
06-06-2021,Sun,Friendlies (M),Friendlies (M),Home,W 2–0,dk Denmark,ba Bosnia & Herz'na,Y,DM,70,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
06-06-2021,Sun,Friendlies (M),Friendlies (M),Home,W 2–0,dk Denmark,ba Bosnia & Herz'na,Y,FW,45,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
06-06-2021,Sun,Friendlies (M),Friendlies (M),Home,W 2–0,dk Denmark,ba Bosnia & Herz'na,Y*,CB,45,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
06-06-2021,Sun,Friendlies (M),Friendlies (M),Home,W 2–0,dk Denmark,ba Bosnia & Herz'na,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-06-2021,Thu,UEFA Euro,Group stage,Neutral,L 1–2,dk Denmark,be Belgium,Y*,CB,90,0,0,0,0,0,0,0,0,,,,,,3,,,,Match Report,48,4,1,0,0,0,1,0,33,38,86.8,4,0,0
17-06-2021,Thu,UEFA Euro,Group stage,Neutral,L 1–2,dk Denmark,be Belgium,Y,CB,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,62,1,0,0,0,0,0,0,53,57,93,4,0,0
17-06-2021,Thu,UEFA Euro,Group stage,Neutral,L 1–2,dk Denmark,be Belgium,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-06-2021,Thu,UEFA Euro,Group stage,Neutral,L 1–2,dk Denmark,be Belgium,Y,WB,60,0,0,0,0,2,1,1,0,,,,,,2,,,,Match Report,45,2,2,0.1,0.1,0,3,0,27,34,79.4,2,0,1
17-06-2021,Thu,UEFA Euro,Group stage,Neutral,L 1–2,dk Denmark,be Belgium,Y,"WB,LB",90,0,0,0,0,3,2,0,0,,,,,,0,,,,Match Report,69,0,1,0.5,0.5,0.2,5,0,50,58,86.2,3,2,4
17-06-2021,Thu,UEFA Euro,Group stage,Neutral,L 1–2,dk Denmark,be Belgium,Y,"AM,FW,LW",90,0,0,0,0,7,1,0,0,,,,,,0,,,,Match Report,32,0,0,0.5,0.5,0.1,3,0,17,23,73.9,1,0,0
17-06-2021,Thu,UEFA Euro,Group stage,Neutral,L 1–2,dk Denmark,be Belgium,N,RB,30,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,13,0,0,0,0,0,0,0,10,12,83.3,2,0,0
17-06-2021,Thu,UEFA Euro,Group stage,Neutral,L 1–2,dk Denmark,be Belgium,Y,CM,71,0,0,0,0,2,0,0,0,,,,,,1,,,,Match Report,57,2,0,0.1,0.1,0,3,0,42,52,80.8,3,0,0
17-06-2021,Thu,UEFA Euro,Group stage,Neutral,L 1–2,dk Denmark,be Belgium,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-06-2021,Thu,UEFA Euro,Group stage,Neutral,L 1–2,dk Denmark,be Belgium,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-06-2021,Thu,UEFA Euro,Group stage,Neutral,L 1–2,dk Denmark,be Belgium,Y,"AM,FW",71,0,0,0,0,3,0,1,0,,,,,,1,,,,Match Report,51,2,3,0.2,0.2,0.2,7,0,24,33,72.7,2,5,7
17-06-2021,Thu,UEFA Euro,Group stage,Neutral,L 1–2,dk Denmark,be Belgium,Y,"CM,RM",90,0,1,0,0,1,0,0,0,,,,,,2,,,,Match Report,92,0,2,0.1,0.1,0.2,9,2,71,84,84.5,7,5,5
17-06-2021,Thu,UEFA Euro,Group stage,Neutral,L 1–2,dk Denmark,be Belgium,Y,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,21,0,0,0,0,0,0,0,16,21,76.2,0,0,0
17-06-2021,Thu,UEFA Euro,Group stage,Neutral,L 1–2,dk Denmark,be Belgium,N,"CM,LM",19,0,0,0,0,1,0,1,0,,,,,,0,,,,Match Report,24,0,0,0,0,0,3,0,17,22,77.3,0,1,1
17-06-2021,Thu,UEFA Euro,Group stage,Neutral,L 1–2,dk Denmark,be Belgium,N,RW,7,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,7,0,1,0,0,0.1,2,0,5,5,100,0,1,2
21-06-2021,Mon,UEFA Euro,Group stage,Neutral,W 4–1,dk Denmark,ru Russia,Y,AM,71,1,0,0,0,1,1,0,0,,,,,,1,,,,Match Report,44,0,1,0,0,0,0,0,18,30,60,5,1,4
21-06-2021,Mon,UEFA Euro,Group stage,Neutral,W 4–1,dk Denmark,ru Russia,N,WB,31,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,17,0,0,0,0,0.6,3,0,11,17,64.7,0,1,2
21-06-2021,Mon,UEFA Euro,Group stage,Neutral,W 4–1,dk Denmark,ru Russia,Y*,CB,90,0,0,0,0,2,1,0,0,,,,,,0,,,,Match Report,68,2,1,0.8,0.8,0,2,1,50,56,89.3,5,0,0
21-06-2021,Mon,UEFA Euro,Group stage,Neutral,W 4–1,dk Denmark,ru Russia,Y,CB,90,1,0,0,0,3,2,0,0,,,,,,1,,,,Match Report,76,2,0,0.2,0.2,0,0,0,54,61,88.5,1,0,0
21-06-2021,Mon,UEFA Euro,Group stage,Neutral,W 4–1,dk Denmark,ru Russia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-06-2021,Mon,UEFA Euro,Group stage,Neutral,W 4–1,dk Denmark,ru Russia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-06-2021,Mon,UEFA Euro,Group stage,Neutral,W 4–1,dk Denmark,ru Russia,N,FW,31,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,8,0,0,0,0,0,0,0,4,6,66.7,0,1,2
21-06-2021,Mon,UEFA Euro,Group stage,Neutral,W 4–1,dk Denmark,ru Russia,Y,WB,90,1,0,0,0,2,2,0,0,,,,,,2,,,,Match Report,74,0,1,0.4,0.4,0,3,0,47,63,74.6,2,5,9
21-06-2021,Mon,UEFA Euro,Group stage,Neutral,W 4–1,dk Denmark,ru Russia,Y,AM,84,0,0,0,0,1,1,0,0,,,,,,0,,,,Match Report,30,0,0,0.1,0.1,0,4,0,17,22,77.3,2,2,3
21-06-2021,Mon,UEFA Euro,Group stage,Neutral,W 4–1,dk Denmark,ru Russia,Y,CM,85,0,0,0,0,0,0,1,0,,,,,,1,,,,Match Report,59,0,2,0,0,0.1,2,1,46,52,88.5,4,0,0
21-06-2021,Mon,UEFA Euro,Group stage,Neutral,W 4–1,dk Denmark,ru Russia,Y,WB,59,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,50,1,1,0,0,0.1,2,0,39,45,86.7,4,0,0
21-06-2021,Mon,UEFA Euro,Group stage,Neutral,W 4–1,dk Denmark,ru Russia,Y,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,35,0,0,0,0,0,0,0,19,33,57.6,0,0,0
21-06-2021,Mon,UEFA Euro,Group stage,Neutral,W 4–1,dk Denmark,ru Russia,Y,CM,90,0,2,0,0,3,1,0,0,,,,,,0,,,,Match Report,64,0,0,0.1,0.1,0.4,3,2,50,58,86.2,10,2,3
21-06-2021,Mon,UEFA Euro,Group stage,Neutral,W 4–1,dk Denmark,ru Russia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-06-2021,Mon,UEFA Euro,Group stage,Neutral,W 4–1,dk Denmark,ru Russia,N,CM,5,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,11,0,0,0,0,0,0,0,7,10,70,0,0,1
26-06-2021,Sat,UEFA Euro,Round of 16,Neutral,W 4–0,dk Denmark,wls Wales,N,CB,14,0,0,0,0,1,0,0,0,,,,,,0,,,,Match Report,6,0,1,0.4,0.4,0,0,0,3,3,100,0,0,0
26-06-2021,Sat,UEFA Euro,Round of 16,Neutral,W 4–0,dk Denmark,wls Wales,Y*,CB,76,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,64,1,3,0,0,0,0,0,50,55,90.9,0,0,0
26-06-2021,Sat,UEFA Euro,Round of 16,Neutral,W 4–0,dk Denmark,wls Wales,Y,"CM,RM",90,0,0,0,0,1,0,0,0,,,,,,0,,,,Match Report,70,0,1,0,0,0,2,1,51,59,86.4,7,0,1
26-06-2021,Sat,UEFA Euro,Round of 16,Neutral,W 4–0,dk Denmark,wls Wales,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-06-2021,Sat,UEFA Euro,Round of 16,Neutral,W 4–0,dk Denmark,wls Wales,Y,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,24,0,0,0,0,0,1,0,18,23,78.3,0,0,0
26-06-2021,Sat,UEFA Euro,Round of 16,Neutral,W 4–0,dk Denmark,wls Wales,Y,"LW,AM",59,0,1,0,0,1,0,0,0,,,,,,1,,,,Match Report,22,0,0,0,0,0.7,3,1,16,19,84.2,3,2,2
26-06-2021,Sat,UEFA Euro,Round of 16,Neutral,W 4–0,dk Denmark,wls Wales,Y,"CB,CM",90,0,0,0,0,0,0,0,0,,,,,,2,,,,Match Report,30,1,0,0,0,0,1,0,18,23,78.3,0,0,0
26-06-2021,Sat,UEFA Euro,Round of 16,Neutral,W 4–0,dk Denmark,wls Wales,Y,FW,69,2,0,0,0,4,3,0,0,,,,,,0,,,,Match Report,26,2,0,1.1,1.1,0,1,0,9,13,69.2,0,2,2
26-06-2021,Sat,UEFA Euro,Round of 16,Neutral,W 4–0,dk Denmark,wls Wales,Y,"LB,RB,WB",90,1,0,0,0,2,2,0,0,,,,,,0,,,,Match Report,57,2,0,0.4,0.4,0,2,1,37,45,82.2,7,3,6
26-06-2021,Sat,UEFA Euro,Round of 16,Neutral,W 4–0,dk Denmark,wls Wales,N,CM,31,0,1,0,0,0,0,0,0,,,,,,0,,,,Match Report,24,1,1,0,0,0.4,3,1,17,20,85,2,0,0
26-06-2021,Sat,UEFA Euro,Round of 16,Neutral,W 4–0,dk Denmark,wls Wales,Y,"RB,WB",76,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,68,0,1,0,0,0.2,4,0,48,65,73.8,4,1,1
26-06-2021,Sat,UEFA Euro,Round of 16,Neutral,W 4–0,dk Denmark,wls Wales,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-06-2021,Sat,UEFA Euro,Round of 16,Neutral,W 4–0,dk Denmark,wls Wales,Y,"LM,CM",59,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,33,1,1,0,0,0,1,0,22,31,71,0,0,0
26-06-2021,Sat,UEFA Euro,Round of 16,Neutral,W 4–0,dk Denmark,wls Wales,Y,"RW,FW,AM",90,1,0,0,0,3,1,0,0,,,,,,0,,,,Match Report,42,0,0,0.7,0.7,0.1,4,2,24,35,68.6,1,2,4
07-07-2021,Wed,UEFA Euro,Semi-finals,Away,L 1–2,dk Denmark,eng England,Y,RM,66,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,41,0,0,0,0,0,0,0,22,36,61.1,4,0,0
07-07-2021,Wed,UEFA Euro,Semi-finals,Away,L 1–2,dk Denmark,eng England,Y,LW,66,1,0,0,0,2,1,0,0,,,,,,3,,,,Match Report,29,2,0,0.1,0.1,0.1,3,0,14,17,82.4,1,0,1
07-07-2021,Wed,UEFA Euro,Semi-finals,Away,L 1–2,dk Denmark,eng England,Y,"RW,FW",120,0,0,0,0,2,0,0,0,,,,,,0,,,,Match Report,34,0,2,0.1,0.1,0,1,0,13,22,59.1,1,2,6
07-07-2021,Wed,UEFA Euro,Semi-finals,Away,L 1–2,dk Denmark,eng England,N,CM,33,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,7,0,0,0,0,0,0,0,4,6,66.7,0,0,0
07-07-2021,Wed,UEFA Euro,Semi-finals,Away,L 1–2,dk Denmark,eng England,Y,GK,120,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,44,0,0,0,0,0,0,0,24,37,64.9,0,0,0
07-07-2021,Wed,UEFA Euro,Semi-finals,Away,L 1–2,dk Denmark,eng England,Y,FW,66,0,0,0,0,1,1,0,0,,,,,,0,,,,Match Report,17,1,0,0,0,0,1,1,8,9,88.9,1,1,1
07-07-2021,Wed,UEFA Euro,Semi-finals,Away,L 1–2,dk Denmark,eng England,Y,"CM,RM,AM",120,0,0,0,0,1,1,0,0,,,,,,3,,,,Match Report,81,7,0,0,0,0,2,0,54,69,78.3,5,1,1
07-07-2021,Wed,UEFA Euro,Semi-finals,Away,L 1–2,dk Denmark,eng England,N,"RW,RB,WB",54,0,0,0,0,0,0,1,0,,,,,,1,,,,Match Report,55,2,0,0,0,0,0,0,41,49,83.7,2,0,0
07-07-2021,Wed,UEFA Euro,Semi-finals,Away,L 1–2,dk Denmark,eng England,Y,CB,78,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,42,1,0,0,0,0,1,1,34,38,89.5,0,0,0
07-07-2021,Wed,UEFA Euro,Semi-finals,Away,L 1–2,dk Denmark,eng England,Y*,CB,120,0,0,0,0,0,0,0,0,,,,,,4,,,,Match Report,77,0,1,0,0,0,0,0,61,65,93.8,1,0,0
07-07-2021,Wed,UEFA Euro,Semi-finals,Away,L 1–2,dk Denmark,eng England,Y,"LM,LW,LB,WB",120,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,62,8,2,0,0,0,0,0,38,47,80.9,4,1,4
07-07-2021,Wed,UEFA Euro,Semi-finals,Away,L 1–2,dk Denmark,eng England,Y,CM,87,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,52,2,0,0,0,0,0,0,30,45,66.7,3,0,0
07-07-2021,Wed,UEFA Euro,Semi-finals,Away,L 1–2,dk Denmark,eng England,N,CB,42,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,39,3,1,0,0,0,0,0,29,32,90.6,5,0,0
07-07-2021,Wed,UEFA Euro,Semi-finals,Away,L 1–2,dk Denmark,eng England,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-07-2021,Wed,UEFA Euro,Semi-finals,Away,L 1–2,dk Denmark,eng England,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-07-2021,Tue,WCQ,First round,Home,W 5–0,dk Denmark,il Israel,Y,CM,90,0,0,0,0,0,0,1,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-07-2021,Tue,WCQ,First round,Home,W 5–0,dk Denmark,il Israel,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-07-2021,Tue,WCQ,First round,Home,W 5–0,dk Denmark,il Israel,Y,CM,82,0,0,0,0,0,0,0,0,,,,,,2,,,,Match Report,,,,,,,,,,,,,,
09-07-2021,Tue,WCQ,First round,Home,W 5–0,dk Denmark,il Israel,Y,LB,90,0,0,0,0,2,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
09-07-2021,Tue,WCQ,First round,Home,W 5–0,dk Denmark,il Israel,N,,14,0,1,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-07-2021,Tue,WCQ,First round,Home,W 5–0,dk Denmark,il Israel,Y,CB,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-07-2021,Tue,WCQ,First round,Home,W 5–0,dk Denmark,il Israel,Y,FW,82,0,2,0,0,3,3,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
09-07-2021,Tue,WCQ,First round,Home,W 5–0,dk Denmark,il Israel,Y,CM,90,1,0,0,0,2,2,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
09-07-2021,Tue,WCQ,First round,Home,W 5–0,dk Denmark,il Israel,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-07-2021,Tue,WCQ,First round,Home,W 5–0,dk Denmark,il Israel,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-07-2021,Tue,WCQ,First round,Home,W 5–0,dk Denmark,il Israel,Y,FW,76,1,0,0,0,1,1,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
09-07-2021,Tue,WCQ,First round,Home,W 5–0,dk Denmark,il Israel,Y*,CB,90,1,0,0,0,2,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-07-2021,Tue,WCQ,First round,Home,W 5–0,dk Denmark,il Israel,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-07-2021,Tue,WCQ,First round,Home,W 5–0,dk Denmark,il Israel,Y,RB,85,0,2,0,0,1,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-07-2021,Tue,WCQ,First round,Home,W 5–0,dk Denmark,il Israel,Y,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-09-2021,Sat,WCQ,First round,Away,W 4–0,dk Denmark,md Moldova,Y*,CB,45,1,0,1,1,1,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-09-2021,Sat,WCQ,First round,Away,W 4–0,dk Denmark,md Moldova,Y,CM,56,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-09-2021,Sat,WCQ,First round,Away,W 4–0,dk Denmark,md Moldova,N,,45,0,0,0,0,1,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-09-2021,Sat,WCQ,First round,Away,W 4–0,dk Denmark,md Moldova,Y,FW,90,0,0,0,0,2,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-09-2021,Sat,WCQ,First round,Away,W 4–0,dk Denmark,md Moldova,Y,RM,90,0,0,0,0,2,0,0,0,,,,,,2,,,,Match Report,,,,,,,,,,,,,,
10-09-2021,Sat,WCQ,First round,Away,W 4–0,dk Denmark,md Moldova,Y,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-09-2021,Sat,WCQ,First round,Away,W 4–0,dk Denmark,md Moldova,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-09-2021,Sat,WCQ,First round,Away,W 4–0,dk Denmark,md Moldova,Y,CB,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-09-2021,Sat,WCQ,First round,Away,W 4–0,dk Denmark,md Moldova,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-09-2021,Sat,WCQ,First round,Away,W 4–0,dk Denmark,md Moldova,Y,FW,45,1,1,0,0,1,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-09-2021,Sat,WCQ,First round,Away,W 4–0,dk Denmark,md Moldova,Y,CM,64,0,0,0,0,2,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-09-2021,Sat,WCQ,First round,Away,W 4–0,dk Denmark,md Moldova,Y,LM,90,1,0,0,0,1,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-09-2021,Sat,WCQ,First round,Away,W 4–0,dk Denmark,md Moldova,N,,34,0,0,0,0,1,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
10-09-2021,Sat,WCQ,First round,Away,W 4–0,dk Denmark,md Moldova,N,,26,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
15-11-2021,Mon,WCQ,First round,Away,L 0–2,dk Denmark,sct Scotland,N,,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,,,Match Report,,,,,,,,,,,,,,
15-11-2021,Mon,WCQ,First round,Away,L 0–2,dk Denmark,sct Scotland,Y,GK,90,0,0,0,0,0,0,1,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
15-11-2021,Mon,WCQ,First round,Away,L 0–2,dk Denmark,sct Scotland,N,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report,,,,,,,,,,,,,,
15-11-2021,Mon,WCQ,First round,Away,L 0–2,dk Denmark,sct Scotland,Y,LB,90,0,0,0,0,1,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
