Date,Defensive Day,Defensive Comp,Defensive Round,Defensive Venue,Defensive Result,Defensive Squad,Defensive Opponent,Defensive Start,Defensive Pos,Defensive Min,Defensive Tkl,Defensive TklW,Defensive Def 3rd,Defensive Mid 3rd,Defensive Att 3rd,Defensive Tkl.1,Defensive Att,Defensive Tkl%,Defensive Past,Defensive Blocks,Defensive Sh,Defensive Pass,Defensive Int,Defensive Tkl+Int,Defensive Clr,Defensive Err,Defensive Match Report
07-02-2019,Tue,Africa Cup of Nations,Group stage,Neutral,D 0–0,tn Tunisia,mr Mauritania,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
07-02-2019,Tue,Africa Cup of Nations,Group stage,Neutral,D 0–0,tn Tunisia,mr Mauritania,N,,12,,0,,,,,,,,,,,0,,,,Match Report
07-02-2019,Tue,Africa Cup of Nations,Group stage,Neutral,D 0–0,tn Tunisia,mr Mauritania,Y*,AM,90,,0,,,,,,,,,,,0,,,,Match Report
07-02-2019,Tue,Africa Cup of Nations,Group stage,Neutral,D 0–0,tn Tunisia,mr Mauritania,Y,FW,90,,0,,,,,,,,,,,0,,,,Match Report
07-02-2019,Tue,Africa Cup of Nations,Group stage,Neutral,D 0–0,tn Tunisia,mr Mauritania,N,,45,,0,,,,,,,,,,,0,,,,Match Report
07-02-2019,Tue,Africa Cup of Nations,Group stage,Neutral,D 0–0,tn Tunisia,mr Mauritania,Y,CB,90,,0,,,,,,,,,,,0,,,,Match Report
07-02-2019,Tue,Africa Cup of Nations,Group stage,Neutral,D 0–0,tn Tunisia,mr Mauritania,Y,DM,90,,0,,,,,,,,,,,0,,,,Match Report
22-03-2019,Fri,Africa Cup of Nations qualification,Group stage,Home,W 4–0,tn Tunisia,sz Eswatini,Y,AM,73,,,,,,,,,,,,,,,,,Match Report
22-03-2019,Fri,Africa Cup of Nations qualification,Group stage,Home,W 4–0,tn Tunisia,sz Eswatini,N,,17,,,,,,,,,,,,,,,,,Match Report
22-03-2019,Fri,Africa Cup of Nations qualification,Group stage,Home,W 4–0,tn Tunisia,sz Eswatini,Y,FW,90,,,,,,,,,,,,,,,,,Match Report
22-03-2019,Fri,Africa Cup of Nations qualification,Group stage,Home,W 4–0,tn Tunisia,sz Eswatini,Y,AM,90,,,,,,,,,,,,,,,,,Match Report
22-03-2019,Fri,Africa Cup of Nations qualification,Group stage,Home,W 4–0,tn Tunisia,sz Eswatini,Y,LB,90,,,,,,,,,,,,,,,,,Match Report
22-03-2019,Fri,Africa Cup of Nations qualification,Group stage,Home,W 4–0,tn Tunisia,sz Eswatini,N,,23,,,,,,,,,,,,,,,,,Match Report
26-03-2019,Tue,Friendlies (M),Friendlies (M),Away,L 0–1,tn Tunisia,dz Algeria,Y,AM,57,,,,,,,,,,,,,,,,,Match Report
26-03-2019,Tue,Friendlies (M),Friendlies (M),Away,L 0–1,tn Tunisia,dz Algeria,N,,33,,,,,,,,,,,,,,,,,Match Report
26-03-2019,Tue,Friendlies (M),Friendlies (M),Away,L 0–1,tn Tunisia,dz Algeria,Y,AM,70,,,,,,,,,,,,,,,,,Match Report
26-03-2019,Tue,Friendlies (M),Friendlies (M),Away,L 0–1,tn Tunisia,dz Algeria,N,,48,,,,,,,,,,,,,,,,,Match Report
26-03-2019,Tue,Friendlies (M),Friendlies (M),Away,L 0–1,tn Tunisia,dz Algeria,Y,AM,42,,,,,,,,,,,,,,,,,Match Report
26-03-2019,Tue,Friendlies (M),Friendlies (M),Away,L 0–1,tn Tunisia,dz Algeria,Y,DM,90,,,,,,,,,,,,,,,,,Match Report
09-06-2019,Fri,Friendlies (M),Friendlies (M),Home,W 1–0,tn Tunisia,mr Mauritania,Y*,FW,90,,,,,,,,,,,,,,,,,Match Report
09-06-2019,Fri,Friendlies (M),Friendlies (M),Home,W 1–0,tn Tunisia,mr Mauritania,Y,CM,54,,,,,,,,,,,,,,,,,Match Report
09-06-2019,Fri,Friendlies (M),Friendlies (M),Home,W 1–0,tn Tunisia,mr Mauritania,Y,FW,61,,,,,,,,,,,,,,,,,Match Report
09-06-2019,Fri,Friendlies (M),Friendlies (M),Home,W 1–0,tn Tunisia,mr Mauritania,Y,RB,90,,,,,,,,,,,,,,,,,Match Report
